ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
0.20,0.17,-0.86,22.26,1.47,-31.36,0,0,6,30/12/2022 03:37:28
0.22,-0.01,-0.98,34.44,11.62,-46.48,0,6,0,30/12/2022 03:37:28
0.13,-0.15,-0.92,31.57,9.31,-39.13,0,3,0,30/12/2022 03:37:28
0.08,-0.30,-1.01,34.44,17.99,-20.02,3,2,0,30/12/2022 03:37:28
-0.09,-0.20,-1.20,-11.06,-4.41,17.99,0,0,0,30/12/2022 03:37:28
-0.08,-0.00,-1.12,-49.77,-14.63,37.66,3,4,0,30/12/2022 03:37:28
-0.08,0.30,-1.03,-37.80,-15.33,31.57,0,0,0,30/12/2022 03:37:28
0.13,0.30,-0.92,-18.62,-17.99,21.35,0,0,0,30/12/2022 03:37:28
0.24,0.18,-0.91,-2.80,-4.90,-13.44,0,0,0,30/12/2022 03:37:28
0.33,0.05,-0.86,8.12,6.58,-42.14,0,0,0,30/12/2022 03:37:29
0.23,-0.17,-0.98,24.57,11.83,-53.41,0,0,0,30/12/2022 03:37:29
0.09,-0.18,-1.20,-30.59,21.21,-49.42,2,0,0,30/12/2022 03:37:29
-0.06,-0.25,-1.26,-3.64,16.10,-26.67,0,0,0,30/12/2022 03:37:29
-0.03,-0.07,-1.20,-28.35,27.09,-2.87,1,0,0,30/12/2022 03:37:29
0.02,0.06,-1.05,-42.42,35.21,6.09,0,0,0,30/12/2022 03:37:29
0.12,0.27,-0.83,-53.48,31.01,-18.06,1,0,1,30/12/2022 03:37:29
0.11,0.41,-0.79,12.39,27.44,22.61,0,0,0,30/12/2022 03:37:29
0.22,0.30,-0.86,-2.80,29.33,-11.97,0,0,0,30/12/2022 03:37:29
0.28,0.51,-0.81,19.11,48.79,-8.12,0,0,2,30/12/2022 03:37:29
0.37,0.33,-0.73,34.16,11.27,-8.05,0,0,0,30/12/2022 03:37:29
0.30,0.40,-0.65,-12.25,7.70,-48.44,0,2,0,30/12/2022 03:37:29
0.28,0.41,-0.72,-14.14,20.23,-5.67,0,4,1,30/12/2022 03:37:29
0.32,0.00,-0.92,71.05,-34.93,14.91,0,0,0,30/12/2022 03:37:29
0.21,0.12,-0.95,12.53,-35.21,-40.18,0,0,0,30/12/2022 03:37:29
0.38,-0.07,-1.30,-85.68,-35.00,-15.96,6,4,2,30/12/2022 03:37:29
0.08,0.41,-0.84,19.74,-14.21,13.16,0,0,0,30/12/2022 03:37:30
0.11,0.32,-1.11,-10.99,-10.78,-12.25,3,1,77,30/12/2022 03:37:30
0.10,0.23,-1.04,-31.78,-21.14,-22.33,0,0,91,30/12/2022 03:37:30
0.21,0.65,-0.94,-43.26,-19.39,-35.49,0,0,139,30/12/2022 03:37:30
0.09,0.43,-0.89,3.50,-17.64,-44.73,0,0,151,30/12/2022 03:37:30
0.03,0.29,-0.87,9.94,-12.04,-37.94,0,0,67,30/12/2022 03:37:30
0.03,0.25,-0.91,3.64,-5.74,-31.22,0,1,63,30/12/2022 03:37:30
0.07,0.27,-0.93,10.29,-7.00,-26.25,0,0,84,30/12/2022 03:37:30
0.06,0.23,-0.94,-1.47,-3.01,-17.71,10,0,106,30/12/2022 03:37:30
0.04,0.28,-0.98,0.63,-5.32,-10.57,41,1,121,30/12/2022 03:37:30
0.04,0.19,-0.98,-6.86,-5.32,-6.44,51,0,130,30/12/2022 03:37:30
0.05,0.37,-0.92,-0.63,-1.89,0.07,0,0,208,30/12/2022 03:37:30
0.01,0.32,-0.96,30.03,-6.65,-5.81,18,0,220,30/12/2022 03:37:30
