ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
-0.45,0.56,-0.69,5.53,-9.31,-7.63,453,0,0,21/12/2022 09:15:50
-0.42,0.50,-0.66,-2.66,-10.64,-0.91,454,0,0,21/12/2022 09:15:50
-0.43,0.51,-0.58,-5.11,-4.83,9.31,454,0,0,21/12/2022 09:15:50
-0.41,0.65,-0.64,-28.56,12.88,0.00,453,0,0,21/12/2022 09:15:50
-0.50,0.50,-0.67,25.06,19.53,14.56,456,0,0,21/12/2022 09:15:50
-0.48,0.57,-0.73,-6.58,-2.38,15.82,455,0,0,21/12/2022 09:15:50
-0.51,0.66,-0.69,-22.40,-8.05,3.29,455,0,0,21/12/2022 09:15:50
-0.47,0.59,-0.66,17.99,5.46,-6.02,455,0,0,21/12/2022 09:15:50
-0.45,0.55,-0.68,8.75,7.84,-7.70,456,0,0,21/12/2022 09:15:50
-0.41,0.47,-0.69,3.71,7.63,6.16,457,0,0,21/12/2022 09:15:50
-0.44,0.70,-0.74,-13.79,-13.86,2.80,456,0,0,21/12/2022 09:15:50
-0.42,0.52,-0.71,-10.78,-16.66,-0.63,457,0,0,21/12/2022 09:15:50
-0.47,0.56,-0.67,0.56,-14.00,1.61,456,0,0,21/12/2022 09:15:50
-0.48,0.56,-0.69,7.70,-9.59,1.82,456,0,0,21/12/2022 09:15:50
-0.47,0.54,-0.69,6.51,-7.28,1.33,456,0,0,21/12/2022 09:15:50
-0.48,0.56,-0.71,11.76,-5.67,-0.28,457,0,0,21/12/2022 09:15:50
-0.47,0.57,-0.75,8.82,-2.87,-2.45,456,0,0,21/12/2022 09:15:50
-0.48,0.48,-0.89,-2.10,-1.82,-15.82,456,0,0,21/12/2022 09:15:51
-0.44,0.43,-1.04,-10.78,-34.44,-10.92,457,0,0,21/12/2022 09:15:51
-0.62,0.67,-0.67,-38.15,1.05,-11.97,456,0,0,21/12/2022 09:15:51
-0.86,1.21,-0.24,-82.74,70.70,-48.16,455,0,0,21/12/2022 09:15:51
-0.67,0.87,-0.33,62.30,135.38,-155.61,449,0,0,21/12/2022 09:15:51
-0.31,0.11,-0.42,135.94,138.88,-96.60,455,0,0,21/12/2022 09:15:51
-0.13,-0.16,-0.69,13.37,45.99,-40.11,460,0,0,21/12/2022 09:15:51
-0.31,-0.03,-0.72,-90.58,13.16,7.28,460,0,0,21/12/2022 09:15:51
-0.20,0.61,-0.78,-4.90,-7.63,21.70,462,0,0,21/12/2022 09:15:51
-0.17,0.41,-0.92,145.74,-8.75,44.10,462,0,0,21/12/2022 09:15:51
-0.22,-0.10,-0.72,88.34,-10.78,90.02,463,0,0,21/12/2022 09:15:51
-0.33,0.20,-0.80,-83.16,-68.74,99.82,463,0,0,21/12/2022 09:15:51
-0.53,0.48,-0.91,-119.56,-52.99,100.66,460,0,0,21/12/2022 09:15:51
-0.57,0.70,-0.87,-26.04,-40.95,67.62,461,0,0,21/12/2022 09:15:51
-0.51,0.61,-0.87,-23.38,-13.65,6.72,460,0,0,21/12/2022 09:15:51
-0.52,0.58,-0.78,8.89,8.96,-6.02,460,0,0,21/12/2022 09:15:51
-0.38,0.47,-0.83,25.83,12.74,-13.09,458,0,0,21/12/2022 09:15:52
-0.34,0.40,-0.81,22.12,10.50,-9.03,458,0,0,21/12/2022 09:15:52
-0.35,0.45,-0.82,-1.75,7.56,-2.59,460,0,0,21/12/2022 09:15:52
-0.37,0.49,-0.81,-1.19,-0.07,0.07,460,0,0,21/12/2022 09:15:52
-0.36,0.46,-0.81,6.51,-0.84,1.19,461,0,0,21/12/2022 09:15:52
-0.38,0.45,-0.77,2.03,-1.05,3.15,461,0,0,21/12/2022 09:15:52
-0.37,0.44,-0.82,-5.88,-2.17,5.39,461,0,0,21/12/2022 09:15:52
-0.41,0.46,-0.78,4.27,-0.35,5.88,461,0,0,21/12/2022 09:15:52
-0.39,0.49,-0.81,-0.98,-2.87,1.19,461,0,0,21/12/2022 09:15:52
-0.39,0.44,-0.79,3.99,0.35,-0.77,461,0,0,21/12/2022 09:15:52
-0.38,0.47,-0.80,8.05,-0.63,0.07,461,0,0,21/12/2022 09:15:52
-0.37,0.43,-0.80,2.31,-0.21,-0.98,461,0,0,21/12/2022 09:15:52
-0.38,0.44,-0.81,-4.90,-0.77,1.05,462,0,0,21/12/2022 09:15:52
-0.40,0.45,-0.82,1.96,-0.35,1.82,461,0,0,21/12/2022 09:15:52
-0.40,0.45,-0.80,-0.14,-3.43,1.26,462,0,0,21/12/2022 09:15:52
-0.40,0.42,-0.77,6.37,2.17,1.33,462,0,0,21/12/2022 09:15:52
-0.36,0.44,-0.81,3.01,2.80,3.50,461,0,0,21/12/2022 09:15:52
-0.36,0.49,-0.83,-11.34,-4.62,-0.35,461,0,0,21/12/2022 09:15:53
-0.39,0.45,-0.85,-6.16,-13.65,-0.63,462,0,0,21/12/2022 09:15:53
-0.39,0.41,-0.81,6.16,-9.73,0.56,463,0,0,21/12/2022 09:15:53
-0.39,0.42,-0.80,9.03,-7.63,3.29,462,0,0,21/12/2022 09:15:53
-0.38,0.42,-0.80,2.73,-6.65,4.34,463,0,0,21/12/2022 09:15:53
-0.41,0.42,-0.78,7.63,-4.62,5.95,461,0,0,21/12/2022 09:15:53
-0.40,0.44,-0.80,2.94,-4.97,5.53,462,0,0,21/12/2022 09:15:53
-0.42,0.43,-0.78,2.45,-4.27,5.88,464,0,0,21/12/2022 09:15:53
-0.42,0.42,-0.79,4.34,-2.80,6.09,463,0,0,21/12/2022 09:15:53
-0.42,0.43,-0.81,-1.54,-2.52,5.25,463,0,0,21/12/2022 09:15:53
-0.41,0.42,-0.81,2.38,-1.96,4.76,463,0,0,21/12/2022 09:15:53
-0.41,0.41,-0.82,0.84,-3.08,3.64,463,0,0,21/12/2022 09:15:53
-0.43,0.42,-0.81,5.11,-2.10,5.11,463,0,0,21/12/2022 09:15:53
-0.41,0.43,-0.85,-1.96,-4.69,2.17,462,0,0,21/12/2022 09:15:53
-0.41,0.39,-0.87,4.20,-4.69,-2.73,462,0,0,21/12/2022 09:15:53
-0.44,0.41,-0.88,21.56,-6.16,-0.98,464,0,0,21/12/2022 09:15:53
-0.45,0.30,-0.89,-14.77,-17.43,1.40,462,0,0,21/12/2022 09:15:53
-0.53,0.32,-0.86,-50.61,-32.55,18.13,462,0,0,21/12/2022 09:15:54
-0.55,0.37,-0.74,-71.75,-34.02,31.36,461,0,0,21/12/2022 09:15:54
-0.56,0.55,-0.67,-65.80,-27.09,29.12,461,0,0,21/12/2022 09:15:54
-0.61,0.58,-0.52,-36.82,-5.88,39.55,459,0,0,21/12/2022 09:15:54
-0.56,0.75,-0.51,20.51,15.82,18.13,460,0,0,21/12/2022 09:15:54
-0.48,0.45,-0.46,15.47,54.60,24.43,462,0,0,21/12/2022 09:15:54
-0.35,0.71,-0.63,-10.92,49.14,2.59,463,0,0,21/12/2022 09:15:54
-0.34,0.66,-0.66,36.82,44.38,-7.63,461,0,0,21/12/2022 09:15:54
-0.21,0.44,-0.63,60.62,51.45,8.75,460,0,0,21/12/2022 09:15:54
-0.08,0.45,-0.77,-30.45,28.35,0.42,462,0,0,21/12/2022 09:15:54
-0.01,0.71,-0.83,-37.31,-3.29,31.01,466,0,0,21/12/2022 09:15:54
-0.17,1.07,-0.66,76.16,5.60,-16.73,463,0,0,21/12/2022 09:15:54
-0.16,0.47,-0.63,81.20,55.44,-38.08,464,0,0,21/12/2022 09:15:54
-0.10,0.30,-0.88,20.30,52.85,-39.13,465,0,0,21/12/2022 09:15:54
-0.04,0.25,-0.89,-4.48,54.32,-16.03,462,0,0,21/12/2022 09:15:54
-0.03,0.39,-0.78,-28.77,50.54,-9.24,457,0,0,21/12/2022 09:15:54
0.01,0.45,-0.98,-11.76,47.88,14.21,453,0,0,21/12/2022 09:15:55
0.03,0.56,-0.97,15.82,29.61,2.87,456,0,0,21/12/2022 09:15:55
-0.03,0.51,-0.95,40.18,22.26,-3.78,467,0,0,21/12/2022 09:15:55
0.02,0.48,-0.87,49.91,21.21,-9.66,467,0,0,21/12/2022 09:15:55
0.05,0.32,-0.98,-7.07,14.14,-13.72,461,0,0,21/12/2022 09:15:55
0.03,0.44,-0.90,56.49,25.13,-4.69,454,0,0,21/12/2022 09:15:55
0.12,0.20,-0.96,27.93,13.72,-17.01,441,0,0,21/12/2022 09:15:55
0.04,0.39,-0.97,37.45,11.62,-20.23,444,0,0,21/12/2022 09:15:55
0.08,0.14,-0.97,40.53,12.60,5.67,436,0,0,21/12/2022 09:15:55
0.16,0.21,-1.05,-24.43,-12.39,-3.15,425,0,0,21/12/2022 09:15:55
0.15,0.37,-0.96,4.34,-18.62,-6.65,439,0,0,21/12/2022 09:15:55
0.17,0.19,-0.89,11.83,-5.18,-12.88,448,0,0,21/12/2022 09:15:55
0.20,0.27,-0.90,38.29,12.67,-31.36,448,0,0,21/12/2022 09:15:55
0.24,0.09,-0.93,59.29,30.80,-22.12,446,0,0,21/12/2022 09:15:55
0.22,-0.03,-1.05,10.01,14.77,0.00,454,0,0,21/12/2022 09:15:55
0.13,0.03,-1.00,-4.97,5.81,9.03,452,0,0,21/12/2022 09:15:55
0.04,0.06,-1.02,-0.98,6.30,29.26,439,0,0,21/12/2022 09:15:55
0.03,0.05,-0.99,-23.24,-0.63,34.51,419,0,0,21/12/2022 09:15:55
0.01,0.25,-0.98,-47.67,-21.28,32.97,432,0,0,21/12/2022 09:15:56
0.05,0.38,-0.92,-26.88,-24.36,5.67,438,0,0,21/12/2022 09:15:56
0.21,0.21,-0.88,3.99,-1.33,6.23,442,0,0,21/12/2022 09:15:56
0.37,0.24,-0.93,38.71,14.91,-22.68,432,0,0,21/12/2022 09:15:56
0.37,0.04,-1.02,44.94,21.77,-35.00,438,0,0,21/12/2022 09:15:56
0.17,0.00,-1.06,84.98,37.10,-8.75,446,0,0,21/12/2022 09:15:56
0.09,-0.19,-1.09,10.08,-1.47,15.54,448,0,0,21/12/2022 09:15:56
-0.08,-0.02,-0.94,-25.06,-11.34,32.97,455,0,0,21/12/2022 09:15:56
-0.01,0.12,-0.96,-46.20,-26.39,27.37,455,0,0,21/12/2022 09:15:56
0.10,0.27,-0.92,-44.24,-23.03,26.88,455,0,0,21/12/2022 09:15:56
0.28,0.39,-0.97,-32.34,-22.05,-25.76,458,0,0,21/12/2022 09:15:56
0.31,0.11,-0.90,22.61,20.44,-21.63,458,0,0,21/12/2022 09:15:56
0.36,-0.03,-0.99,7.70,19.32,-26.74,457,0,0,21/12/2022 09:15:56
0.22,-0.12,-0.97,10.29,26.46,4.90,460,0,0,21/12/2022 09:15:56
0.08,0.10,-1.06,-42.35,-10.71,26.81,435,0,0,21/12/2022 09:15:56
-0.11,0.19,-1.00,-32.97,-17.15,42.21,429,0,1,21/12/2022 09:15:56
-0.05,0.45,-0.99,-45.99,-34.09,42.07,442,0,0,21/12/2022 09:15:56
0.16,0.42,-0.94,7.42,-24.92,-32.06,444,0,0,21/12/2022 09:15:57
0.31,0.29,-0.91,-0.70,-1.68,-44.17,450,0,0,21/12/2022 09:15:57
0.30,0.12,-0.90,47.18,46.90,-49.14,453,0,0,21/12/2022 09:15:57
0.30,-0.03,-1.04,49.63,51.24,-30.87,457,0,0,21/12/2022 09:15:57
0.14,-0.18,-1.05,34.86,14.21,25.83,427,0,0,21/12/2022 09:15:57
-0.11,0.08,-0.98,-60.90,-46.97,47.04,426,0,0,21/12/2022 09:15:57
-0.12,0.42,-0.82,-69.23,-48.37,28.98,429,0,0,21/12/2022 09:15:57
0.19,0.56,-0.91,1.40,-21.14,-17.43,435,0,0,21/12/2022 09:15:57
0.40,0.32,-0.92,15.19,2.52,-47.74,437,0,0,21/12/2022 09:15:57
0.30,0.09,-0.96,24.92,37.10,-45.71,441,0,0,21/12/2022 09:15:57
0.22,0.03,-1.05,23.66,34.02,-34.09,449,0,0,21/12/2022 09:15:57
0.01,-0.13,-1.06,35.98,-0.14,39.27,451,0,0,21/12/2022 09:15:57
-0.18,0.04,-0.99,-81.55,-59.15,53.13,453,0,0,21/12/2022 09:15:57
-0.04,0.65,-0.89,-72.38,-63.98,30.03,451,0,0,21/12/2022 09:15:57
0.20,0.42,-0.89,35.49,-12.95,-15.54,442,0,0,21/12/2022 09:15:57
0.35,0.23,-0.99,-17.85,-8.75,-37.73,440,0,0,21/12/2022 09:15:57
0.35,0.10,-1.12,16.10,-6.58,-20.79,441,0,0,21/12/2022 09:15:58
0.21,-0.05,-1.06,-5.88,-54.11,32.13,447,0,0,21/12/2022 09:15:58
-0.05,0.00,-1.02,-39.41,-93.52,102.27,453,0,0,21/12/2022 09:15:58
-0.14,0.27,-0.78,-155.89,-144.76,123.34,445,0,0,21/12/2022 09:15:58
-0.48,0.83,-0.63,-100.17,-132.72,98.07,449,0,0,21/12/2022 09:15:58
-0.48,0.67,-0.59,-4.20,-72.87,80.78,448,0,0,21/12/2022 09:15:58
-0.50,0.67,-0.51,46.06,-0.91,37.24,429,0,0,21/12/2022 09:15:58
-0.32,0.64,-0.76,11.27,11.06,-1.82,429,0,0,21/12/2022 09:15:58
-0.31,0.55,-0.75,58.66,31.57,-0.98,419,0,0,21/12/2022 09:15:58
-0.24,0.48,-0.85,45.43,19.39,-20.79,425,0,0,21/12/2022 09:15:58
-0.21,0.34,-0.86,6.37,9.52,4.20,428,0,0,21/12/2022 09:15:58
-0.20,0.40,-0.85,-1.75,8.68,-0.21,431,0,0,21/12/2022 09:15:58
-0.17,0.34,-0.82,21.14,18.48,6.23,429,0,0,21/12/2022 09:15:58
-0.05,0.44,-1.03,-43.96,-4.55,5.39,396,107,0,21/12/2022 09:15:58
-0.19,0.47,-0.84,-16.73,4.06,13.09,387,166,0,21/12/2022 09:15:58
-0.12,0.50,-0.88,-26.60,0.91,5.25,369,285,0,21/12/2022 09:15:58
-0.19,0.49,-0.77,-15.96,6.44,-7.07,365,346,0,21/12/2022 09:15:58
-0.17,0.45,-0.86,-0.77,4.27,6.51,376,473,0,21/12/2022 09:15:59
-0.18,0.51,-0.80,-37.45,-6.93,0.28,351,588,0,21/12/2022 09:15:59
-0.15,0.55,-0.78,-30.73,-10.50,12.81,344,627,0,21/12/2022 09:15:59
-0.13,0.61,-0.80,-30.45,-18.41,5.81,363,701,0,21/12/2022 09:15:59
-0.16,0.72,-0.83,-26.46,-33.39,-1.82,373,705,0,21/12/2022 09:15:59
-0.21,0.63,-0.75,-48.79,-39.27,2.17,384,712,0,21/12/2022 09:15:59
-0.19,0.67,-0.70,-51.52,-38.85,-4.97,373,727,0,21/12/2022 09:15:59
-0.27,0.75,-0.62,-36.82,-38.71,-14.28,389,738,0,21/12/2022 09:15:59
-0.38,0.64,-0.56,-28.28,-21.56,-9.10,386,750,0,21/12/2022 09:15:59
-0.40,0.66,-0.56,-50.19,-2.03,-4.13,389,742,0,21/12/2022 09:15:59
-0.48,0.79,-0.53,-36.75,9.17,-11.83,394,742,0,21/12/2022 09:15:59
-0.49,0.80,-0.50,-37.66,12.39,-4.62,398,747,0,21/12/2022 09:15:59
-0.45,0.80,-0.47,-60.41,12.32,-16.45,405,740,0,21/12/2022 09:15:59
-0.41,1.00,-0.39,-48.72,12.60,-36.47,408,715,0,21/12/2022 09:15:59
-0.36,0.83,-0.43,-33.11,19.74,-33.25,410,715,0,21/12/2022 09:15:59
-0.37,0.71,-0.39,-73.71,31.57,-18.55,412,711,0,21/12/2022 09:15:59
-0.29,0.89,-0.40,0.77,29.12,-18.34,417,717,0,21/12/2022 09:15:59
-0.37,0.71,-0.41,-77.63,22.61,-9.03,416,704,0,21/12/2022 09:16:00
-0.31,0.77,-0.34,-34.44,19.60,14.28,416,694,0,21/12/2022 09:16:00
-0.31,0.89,-0.32,-39.13,7.63,-12.04,417,698,0,21/12/2022 09:16:00
-0.33,0.94,-0.34,-50.89,4.90,12.74,388,707,0,21/12/2022 09:16:00
-0.37,0.90,-0.21,-2.10,3.71,0.49,399,675,0,21/12/2022 09:16:00
-0.36,0.89,-0.15,-23.10,10.22,0.98,428,688,0,21/12/2022 09:16:00
-0.30,1.03,-0.18,27.44,12.95,6.16,416,634,0,21/12/2022 09:16:00
-0.27,0.87,-0.26,-2.24,3.78,-2.94,396,539,0,21/12/2022 09:16:00
-0.27,0.95,-0.32,-24.29,-18.06,-14.28,367,256,0,21/12/2022 09:16:00
-0.34,0.79,-0.16,-17.92,-44.52,-7.00,335,26,0,21/12/2022 09:16:00
-0.55,0.78,0.00,-39.48,-18.62,7.63,333,0,0,21/12/2022 09:16:00
-0.44,0.93,0.07,-54.25,21.07,-4.76,316,0,0,21/12/2022 09:16:00
-0.42,1.14,-0.00,-70.42,24.50,22.12,309,0,0,21/12/2022 09:16:00
-0.27,0.95,-0.11,36.47,18.20,0.28,344,0,0,21/12/2022 09:16:00
-0.33,0.94,-0.09,21.84,-0.42,-7.98,377,156,0,21/12/2022 09:16:00
-0.37,0.94,-0.03,-4.90,30.03,-5.46,431,193,0,21/12/2022 09:16:00
-0.37,0.90,-0.09,-25.13,3.92,3.01,395,199,0,21/12/2022 09:16:01
-0.30,0.94,-0.08,-16.80,-5.88,-4.13,503,382,0,21/12/2022 09:16:01
-0.37,0.80,-0.09,-10.64,-4.90,9.66,519,394,0,21/12/2022 09:16:01
-0.32,1.07,-0.07,12.25,15.19,-2.59,464,314,0,21/12/2022 09:16:01
-0.34,0.90,-0.13,36.47,-4.97,-0.14,399,228,0,21/12/2022 09:16:01
-0.35,0.81,-0.11,-26.67,14.21,6.86,463,1,0,21/12/2022 09:16:01
-0.35,0.99,0.00,5.74,12.67,14.84,361,0,0,21/12/2022 09:16:01
-0.36,0.96,-0.13,-5.60,-2.45,1.12,341,0,0,21/12/2022 09:16:01
-0.35,0.94,-0.06,-45.71,-3.92,-2.31,322,0,0,21/12/2022 09:16:01
-0.38,1.04,0.05,-11.20,-0.56,2.66,269,0,0,21/12/2022 09:16:01
-0.24,0.92,-0.03,16.38,-24.36,-4.55,274,0,0,21/12/2022 09:16:01
-0.34,0.98,0.00,13.02,3.92,-0.63,234,503,0,21/12/2022 09:16:01
-0.38,0.98,-0.05,26.11,8.89,-2.59,128,493,0,21/12/2022 09:16:01
-0.35,0.80,0.03,4.20,4.62,22.33,167,0,0,21/12/2022 09:16:01
-0.28,0.98,-0.08,-27.79,8.54,-3.50,152,0,0,21/12/2022 09:16:01
-0.36,0.95,-0.11,-15.89,9.87,3.36,0,0,0,21/12/2022 09:16:01
-0.26,0.96,-0.01,-5.32,-18.69,-6.93,0,0,0,21/12/2022 09:16:01
-0.38,1.04,0.04,-8.05,12.32,0.28,0,0,0,21/12/2022 09:16:02
-0.31,0.91,-0.07,-3.36,-9.94,-1.61,0,0,0,21/12/2022 09:16:02
-0.27,0.91,-0.01,-14.07,-12.11,-4.48,0,205,0,21/12/2022 09:16:02
-0.33,0.92,-0.03,-54.25,10.43,5.60,0,470,0,21/12/2022 09:16:02
-0.33,0.98,0.02,-5.04,4.48,5.81,0,602,0,21/12/2022 09:16:02
-0.35,0.81,0.13,-46.83,-16.80,9.24,0,347,0,21/12/2022 09:16:02
-0.32,0.98,-0.02,-29.54,31.01,9.17,0,548,0,21/12/2022 09:16:02
-0.24,0.91,0.22,54.53,-24.43,-22.82,0,806,0,21/12/2022 09:16:02
