ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
0.02,-0.17,-1.01,-2.94,-4.13,-3.29,587,441,660,30/12/2022 03:31:51
0.03,-0.16,-1.00,2.10,-3.29,2.03,655,484,704,30/12/2022 03:31:51
0.04,-0.19,-0.99,1.54,1.19,3.01,640,441,690,30/12/2022 03:31:51
0.03,-0.19,-0.99,7.21,-1.61,11.20,278,274,343,30/12/2022 03:31:52
0.03,-0.22,-1.05,0.42,2.10,3.29,0,0,0,30/12/2022 03:31:52
0.01,-0.23,-1.00,-13.93,6.23,5.60,0,0,0,30/12/2022 03:31:52
0.06,-0.14,-1.02,-36.19,9.87,-5.81,1,0,0,30/12/2022 03:31:52
-0.09,0.17,-1.00,4.06,-13.65,-6.58,2,0,5,30/12/2022 03:31:52
-0.04,-0.12,-0.84,9.94,-12.39,-7.00,0,0,3,30/12/2022 03:31:52
-0.03,0.01,-0.85,22.61,-6.86,-9.24,1,0,1,30/12/2022 03:31:52
0.02,-0.20,-0.91,29.89,10.29,-4.76,0,1,6,30/12/2022 03:31:52
0.05,-0.17,-0.98,6.44,22.75,5.18,0,0,0,30/12/2022 03:31:52
0.07,-0.27,-0.99,-11.83,13.58,3.08,0,1,0,30/12/2022 03:31:52
0.09,-0.35,-0.97,-5.88,10.78,21.28,0,0,0,30/12/2022 03:31:52
0.15,-0.28,-1.02,-38.43,34.16,23.03,0,0,0,30/12/2022 03:31:52
0.12,-0.28,-1.03,-27.09,20.93,17.29,0,0,0,30/12/2022 03:31:52
0.15,-0.26,-1.00,3.01,9.73,8.40,0,0,0,30/12/2022 03:31:52
0.19,-0.21,-0.96,15.75,-2.45,8.96,0,0,0,30/12/2022 03:31:52
0.06,-0.27,-1.01,7.63,2.03,-6.16,0,0,0,30/12/2022 03:31:52
0.14,-0.26,-1.01,-0.84,0.84,-3.50,0,0,0,30/12/2022 03:31:52
0.08,-0.30,-1.01,5.11,3.43,-4.69,0,0,0,30/12/2022 03:31:52
-0.01,-0.23,-0.97,26.46,1.47,-31.57,2,0,0,30/12/2022 03:31:53
0.14,-0.19,-0.98,25.90,-6.72,13.02,0,0,0,30/12/2022 03:31:53
0.12,-0.22,-0.96,5.60,9.87,-5.88,0,0,0,30/12/2022 03:31:53
0.12,-0.22,-0.98,-3.85,-4.69,28.84,0,2,0,30/12/2022 03:31:53
