ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
0.04,-0.20,-0.98,3.01,-0.35,0.70,0,1,0,30/12/2022 03:34:35
0.03,-0.19,-0.99,5.25,1.26,0.84,8,1,1,30/12/2022 03:34:35
0.03,-0.18,-0.99,2.38,-0.77,1.05,0,0,0,30/12/2022 03:34:35
0.04,-0.20,-0.98,3.78,-0.35,0.07,0,0,0,30/12/2022 03:34:35
0.05,-0.22,-0.99,-0.21,-1.33,0.70,5,0,0,30/12/2022 03:34:35
0.04,-0.21,-0.98,4.48,0.42,-0.35,8,0,0,30/12/2022 03:34:35
0.05,-0.20,-0.99,13.37,1.12,2.94,5,4,2,30/12/2022 03:34:35
0.10,-0.26,-1.03,35.42,13.65,4.90,1,0,0,30/12/2022 03:34:36
0.10,-0.29,-0.98,18.48,9.38,54.32,0,0,0,30/12/2022 03:34:36
0.05,-0.41,-0.95,3.01,-6.09,82.88,0,0,0,30/12/2022 03:34:36
-0.05,-0.31,-0.95,-84.14,3.08,3.15,0,0,0,30/12/2022 03:34:36
-0.11,-0.05,-1.04,-108.85,-15.82,20.02,0,0,0,30/12/2022 03:34:36
-0.14,0.19,-1.02,-137.76,-16.03,29.19,0,0,0,30/12/2022 03:34:36
-0.19,0.38,-1.04,-69.44,-6.23,18.48,0,0,0,30/12/2022 03:34:36
-0.14,0.37,-0.99,23.24,6.02,20.16,0,0,0,30/12/2022 03:34:36
-0.11,0.10,-0.92,25.62,0.35,29.68,0,5,0,30/12/2022 03:34:36
-0.01,0.10,-0.95,16.94,19.81,-6.37,0,0,0,30/12/2022 03:34:36
0.03,-0.13,-0.94,1.05,20.51,10.64,1,1,0,30/12/2022 03:34:36
0.18,-0.04,-0.92,-8.82,29.47,14.70,0,0,3,30/12/2022 03:34:36
0.25,-0.04,-0.94,-49.56,39.62,12.74,4,0,0,30/12/2022 03:34:36
0.25,-0.04,-0.94,-35.56,34.72,41.58,5,0,0,30/12/2022 03:34:36
0.22,0.09,-0.98,-44.31,52.01,44.52,0,0,0,30/12/2022 03:34:36
0.33,0.07,-0.95,-13.86,31.92,21.91,0,0,0,30/12/2022 03:34:36
0.13,-0.17,-0.81,13.86,4.13,50.12,3,0,0,30/12/2022 03:34:36
0.38,0.28,-0.93,-59.01,22.33,-5.53,0,0,0,30/12/2022 03:34:37
0.29,0.09,-0.91,16.94,2.52,18.62,0,0,0,30/12/2022 03:34:37
0.28,0.16,-0.96,-5.25,2.59,15.33,0,0,0,30/12/2022 03:34:37
0.35,0.23,-1.01,11.55,-0.56,11.83,0,0,0,30/12/2022 03:34:37
0.34,0.19,-0.92,15.75,-6.23,6.79,2,3,0,30/12/2022 03:34:37
0.49,0.11,-0.96,-8.26,-1.75,8.61,0,7,0,30/12/2022 03:34:37
0.28,0.25,-0.91,7.63,2.73,-16.80,0,2,0,30/12/2022 03:34:37
0.31,0.19,-0.91,-19.74,3.99,-3.57,0,5,0,30/12/2022 03:34:37
0.43,0.32,-0.90,-16.45,-5.25,15.40,0,0,0,30/12/2022 03:34:37
0.37,0.08,-1.01,-13.93,14.00,-20.65,0,0,4,30/12/2022 03:34:37
0.30,0.15,-0.92,16.03,-3.43,-11.69,0,3,0,30/12/2022 03:34:37
0.30,0.18,-0.96,-6.72,1.54,11.06,0,0,1,30/12/2022 03:34:37
0.20,0.06,-0.97,23.66,6.16,-14.42,0,0,0,30/12/2022 03:34:37
0.33,0.12,-0.95,-6.23,1.75,-0.63,0,4,0,30/12/2022 03:34:37
